filepath,category,texture,texture_confidence,season,season_confidence,season_gap,season_source
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt087.jpg,Shirt,striped,0.2679,summer,0.2223,0.034,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt015.jpg,Skirt,floral,0.26,summer,0.1851,0.0213,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant356.jpg,Formal_Pant,solid,0.2151,summer,0.1826,0.0144,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt132.jpg,Shirt,solid,0.2697,summer,0.2689,0.0769,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter145.jpg,Warmwear,solid,0.235,all-season,0.2125,0.0027,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts319.jpg,Shorts,embroidered,0.2378,summer,0.2086,0.0588,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress270.jpg,Dress,solid,0.2179,summer,0.1718,0.0154,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter085.jpg,Warmwear,solid,0.2159,winter,0.2206,0.0421,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top361.jpg,Top,solid,0.2537,summer,0.2402,0.0417,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt364.jpg,Shirt,striped,0.2851,summer,0.2325,0.025,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress299.jpg,Dress,floral,0.2489,summer,0.1812,0.0253,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket191.jpg,Jacket,solid,0.1872,fall,0.2058,0.0176,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt402.jpg,Skirt,solid,0.2048,summer,0.1643,0.0188,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket379.jpg,Jacket,solid,0.1968,all-season,0.1807,0.0024,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer098.jpg,Blazer,solid,0.1882,fall,0.2066,0.0311,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket186.jpg,Jacket,solid,0.2248,all-season,0.2634,0.0083,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top096.jpg,Top,solid,0.2199,summer,0.2016,0.0343,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant254.jpg,Formal_Pant,solid,0.228,summer,0.1886,0.0147,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer109.jpg,Blazer,checkered,0.2085,fall,0.2423,0.03,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts434.jpg,Shorts,solid,0.2333,summer,0.1924,0.0347,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt008.jpg,Shirt,solid,0.2164,all-season,0.1775,0.0049,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top382.jpg,Top,floral,0.2624,summer,0.2692,0.1091,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant327.jpg,Pants,solid,0.2211,summer,0.1951,0.0135,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer138.jpg,Blazer,solid,0.1807,fall,0.2019,0.0378,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket334.jpg,Jacket,solid,0.2623,all-season,0.2456,0.0036,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top313.jpg,Top,solid,0.2008,summer,0.2178,0.0687,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt022.jpg,Skirt,checkered,0.2728,all-season,0.1964,0.0071,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant221.jpg,Formal_Pant,striped,0.2138,summer,0.1617,0.0308,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter232.jpg,Warmwear,solid,0.2332,fall,0.2081,0.0152,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top245.jpg,Top,solid,0.2607,summer,0.239,0.0666,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt176.jpg,Shirt,solid,0.2345,summer,0.2158,0.0283,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket373.jpg,Jacket,solid,0.1925,all-season,0.2113,0.0064,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt387.jpg,Shirt,striped,0.2575,fall,0.2318,0.0229,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter193.jpg,Warmwear,graphic,0.1766,all-season,0.1638,0.0087,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket306.jpg,Jacket,solid,0.1907,fall,0.208,0.0219,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt085.jpg,Skirt,pleated,0.2737,summer,0.2047,0.0152,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top201.jpg,Top,solid,0.245,summer,0.2114,0.0459,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt299.jpg,Skirt,solid,0.1848,summer,0.175,0.0332,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt242.jpg,Skirt,checkered,0.2501,all-season,0.1591,0.0082,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer275.jpg,Blazer,checkered,0.1883,fall,0.215,0.0244,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer143.jpg,Blazer,checkered,0.2509,fall,0.25,0.058,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant035.jpg,Formal_Pant,solid,0.2189,all-season,0.1706,0.0091,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress079.jpg,Dress,solid,0.19,summer,0.2099,0.0375,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant397.jpg,Pants,solid,0.1989,all-season,0.1566,0.0022,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts305.jpg,Shorts,solid,0.2307,summer,0.1976,0.0214,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer232.jpg,Blazer,solid,0.2087,fall,0.2181,0.0339,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt113.jpg,Shirt,striped,0.2501,summer,0.2434,0.0727,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top340.jpg,Top,floral,0.2377,summer,0.2375,0.086,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt005.jpg,Skirt,floral,0.2337,summer,0.2149,0.0824,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant358.jpg,Formal_Pant,solid,0.2256,all-season,0.1732,0.0049,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts179.jpg,Shorts,solid,0.187,summer,0.1471,0.0158,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts137.jpg,Shorts,solid,0.2063,winter,0.1847,0.0253,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer321.jpg,Blazer,solid,0.2013,fall,0.198,0.045,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant404.jpg,Pants,embroidered,0.2036,all-season,0.1538,0.0087,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt039.jpg,Shirt,solid,0.2485,summer,0.2157,0.0227,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter204.jpg,Warmwear,embroidered,0.1816,winter,0.1715,0.0229,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter197.jpg,Warmwear,solid,0.2497,all-season,0.1922,0.0095,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant149.jpg,Pants,solid,0.2382,all-season,0.1942,0.0074,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt113.jpg,Skirt,solid,0.2095,all-season,0.1884,0.0092,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant342.jpg,Pants,solid,0.1975,all-season,0.1739,0.0022,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer012.jpg,Blazer,solid,0.2214,fall,0.2026,0.0242,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts042.jpg,Shorts,solid,0.209,winter,0.194,0.0146,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer210.jpg,Blazer,solid,0.2145,fall,0.2402,0.0398,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter283.jpg,Warmwear,striped,0.1827,fall,0.1991,0.0164,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress107.jpg,Dress,solid,0.156,all-season,0.1294,0.0087,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket170.jpg,Jacket,solid,0.206,all-season,0.2348,0.0088,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts296.jpg,Shorts,solid,0.2179,summer,0.1994,0.0176,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top097.jpg,Top,solid,0.2775,summer,0.2429,0.0885,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt074.jpg,Skirt,solid,0.2646,summer,0.2004,0.0151,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant118.jpg,Pants,solid,0.2063,summer,0.1675,0.0125,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt127.jpg,Skirt,striped,0.1979,summer,0.1869,0.0285,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter077.jpg,Warmwear,checkered,0.2323,fall,0.2227,0.0276,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top321.jpg,Top,striped,0.2554,summer,0.2378,0.0819,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket405.jpg,Jacket,solid,0.1986,fall,0.1957,0.02,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt308.jpg,Shirt,solid,0.2585,summer,0.2254,0.0218,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer108.jpg,Blazer,solid,0.2123,fall,0.2329,0.0178,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket346.jpg,Jacket,solid,0.2305,winter,0.2605,0.025,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter150.jpg,Warmwear,striped,0.2567,winter,0.2067,0.0198,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter101.jpg,Warmwear,checkered,0.2644,all-season,0.2016,0.0081,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket067.jpg,Jacket,solid,0.2452,fall,0.244,0.0168,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts437.jpg,Shorts,solid,0.2157,summer,0.1747,0.0318,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer323.jpg,Blazer,checkered,0.2392,fall,0.2276,0.0535,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts127.jpg,Shorts,solid,0.1655,summer,0.1711,0.0667,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer243.jpg,Blazer,solid,0.2061,fall,0.2342,0.0484,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress150.jpg,Dress,pleated,0.2451,summer,0.2157,0.038,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant135.jpg,Formal_Pant,solid,0.23,all-season,0.1849,0.0032,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter020.jpg,Warmwear,solid,0.2029,winter,0.1784,0.016,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress040.jpg,Dress,floral,0.253,summer,0.1987,0.0708,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress140.jpg,Dress,floral,0.2156,summer,0.1777,0.0749,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer083.jpg,Blazer,solid,0.2268,fall,0.2335,0.0417,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer333.jpg,Blazer,solid,0.1866,fall,0.1861,0.0304,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt086.jpg,Shirt,striped,0.287,summer,0.221,0.043,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant251.jpg,Pants,solid,0.1873,fall,0.1649,0.0124,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts264.jpg,Shorts,solid,0.2009,summer,0.1879,0.038,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top347.jpg,Top,checkered,0.2881,summer,0.2099,0.051,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer444.jpg,Blazer,checkered,0.2568,fall,0.223,0.0243,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer195.jpg,Blazer,solid,0.2158,fall,0.2242,0.0222,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter142.jpg,Warmwear,solid,0.2509,all-season,0.2415,0.0093,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant298.jpg,Formal_Pant,solid,0.1972,summer,0.1656,0.0256,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer183.jpg,Blazer,checkered,0.2368,fall,0.2399,0.0524,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket070.jpg,Jacket,solid,0.2514,fall,0.2476,0.018,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top170.jpg,Top,pleated,0.2452,all-season,0.2214,0.0001,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top235.jpg,Top,graphic,0.2476,summer,0.1839,0.0373,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket057.jpg,Jacket,solid,0.2031,all-season,0.2081,0.0029,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant297.jpg,Pants,solid,0.2167,all-season,0.1967,0.0064,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer326.jpg,Blazer,solid,0.2265,all-season,0.1912,0.0041,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant278.jpg,Formal_Pant,solid,0.1761,summer,0.1407,0.0113,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket078.jpg,Jacket,solid,0.1813,winter,0.2037,0.029,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter395.jpg,Warmwear,solid,0.2011,all-season,0.172,0.0009,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt063.jpg,Shirt,solid,0.2691,summer,0.2537,0.0528,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer061.jpg,Blazer,solid,0.2572,fall,0.2478,0.0245,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt310.jpg,Skirt,solid,0.217,summer,0.207,0.0437,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts004.jpg,Shorts,solid,0.1931,summer,0.1838,0.0557,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket371.jpg,Jacket,solid,0.2387,summer,0.2425,0.0157,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts232.jpg,Shorts,solid,0.226,summer,0.2368,0.0606,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant092.jpg,Formal_Pant,solid,0.1795,fall,0.1544,0.0108,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant447.jpg,Pants,solid,0.2389,winter,0.2105,0.0204,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts001.jpg,Shorts,embroidered,0.1877,summer,0.1667,0.0387,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant164.jpg,Pants,solid,0.2138,all-season,0.1772,0.0066,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress141.jpg,Dress,floral,0.1986,summer,0.2003,0.0529,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant304.jpg,Pants,solid,0.2207,summer,0.2146,0.0508,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket328.jpg,Jacket,solid,0.1677,summer,0.1889,0.0223,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress400.jpg,Dress,pleated,0.1933,all-season,0.1685,0.0057,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top268.jpg,Top,floral,0.2965,summer,0.2355,0.0805,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt003.jpg,Skirt,floral,0.2477,summer,0.1651,0.0207,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket030.jpg,Jacket,solid,0.2478,all-season,0.2446,0.0054,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket409.jpg,Jacket,solid,0.2392,all-season,0.2261,0.0085,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts429.jpg,Shorts,graphic,0.203,summer,0.164,0.0158,clip
